Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
27.0,Travel_Rarely,486.0,Research & Development,8.0,3,Medical,2.0,Female,86.0,4.0,1.0,Research Scientist,3.0,Married,3517.0,22490.0,7.0,Y,No,17.0,3.0,1.0,80.0,0,5.0,0.0,3.0,3.0,2.0,0.0,2.0,No
27.0,Travel_Frequently,591.0,Research & Development,2.0,3,Medical,4.0,Male,87.0,3.0,1.0,Research Scientist,4.0,Single,2580.0,6297.0,2.0,Y,No,13.0,3.0,3.0,80.0,0,6.0,0.0,2.0,4.0,2.0,1.0,2.0,No
40.0,Travel_Rarely,1329.0,Research & Development,7.0,3,Life Sciences,1.0,Male,73.0,3.0,1.0,Laboratory Technician,1.0,Single,2166.0,3339.0,3.0,Y,Yes,14.0,3.0,2.0,80.0,0,10.0,3.0,1.0,4.0,2.0,0.0,3.0,Yes
29.0,Travel_Rarely,469.0,Sales,10.0,3,Medical,3.0,Male,42.0,2.0,2.0,Sales Executive,3.0,Single,5869.0,23413.0,9.0,Y,No,11.0,3.0,3.0,80.0,0,8.0,2.0,3.0,5.0,2.0,1.0,4.0,No
36.0,Travel_Rarely,711.0,Research & Development,5.0,4,Life Sciences,2.0,Female,42.0,3.0,3.0,Healthcare Representative,1.0,Married,8008.0,22792.0,4.0,Y,No,12.0,3.0,3.0,80.0,2,9.0,6.0,3.0,3.0,2.0,0.0,2.0,No
25.0,Travel_Frequently,772.0,Research & Development,2.0,1,Life Sciences,4.0,Male,77.0,4.0,2.0,Manufacturing Director,3.0,Divorced,5206.0,4973.0,1.0,Y,No,17.0,3.0,3.0,80.0,2,7.0,6.0,3.0,7.0,7.0,0.0,7.0,No
39.0,Travel_Rarely,492.0,Research & Development,12.0,3,Medical,4.0,Male,66.0,3.0,2.0,Manufacturing Director,2.0,Married,5295.0,7693.0,4.0,Y,No,21.0,4.0,3.0,80.0,0,7.0,3.0,3.0,5.0,4.0,1.0,0.0,No
49.0,Travel_Rarely,301.0,Research & Development,22.0,4,Other,1.0,Female,72.0,3.0,4.0,Research Director,2.0,Married,16413.0,3498.0,3.0,Y,No,16.0,3.0,2.0,80.0,2,27.0,2.0,3.0,4.0,2.0,1.0,2.0,No
50.0,Travel_Rarely,813.0,Research & Development,17.0,5,Life Sciences,4.0,Female,50.0,2.0,3.0,Research Director,1.0,Divorced,13269.0,21981.0,5.0,Y,No,15.0,3.0,3.0,80.0,3,19.0,3.0,3.0,14.0,11.0,1.0,11.0,No
20.0,Travel_Rarely,1141.0,Sales,2.0,3,Medical,3.0,Female,31.0,3.0,1.0,Sales Representative,3.0,Single,2783.0,13251.0,1.0,Y,No,19.0,3.0,1.0,80.0,0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,No
34.0,Travel_Rarely,1130.0,Research & Development,3.0,3,Life Sciences,4.0,Female,66.0,3.0,2.0,Research Scientist,2.0,Divorced,5433.0,19332.0,1.0,Y,No,12.0,3.0,3.0,80.0,1,11.0,2.0,3.0,11.0,8.0,7.0,9.0,No
36.0,Travel_Rarely,311.0,Research & Development,7.0,3,Life Sciences,1.0,Male,77.0,3.0,1.0,Laboratory Technician,2.0,Single,2013.0,10950.0,2.0,Y,No,11.0,3.0,3.0,80.0,0,15.0,4.0,3.0,4.0,3.0,1.0,3.0,No
49.0,Travel_Rarely,465.0,Research & Development,6.0,1,Life Sciences,3.0,Female,41.0,2.0,4.0,Healthcare Representative,3.0,Married,13966.0,11652.0,2.0,Y,Yes,19.0,3.0,2.0,80.0,1,30.0,3.0,3.0,15.0,11.0,2.0,12.0,No
36.0,Non-Travel,894.0,Research & Development,1.0,4,Medical,4.0,Female,33.0,2.0,2.0,Manufacturing Director,3.0,Married,4374.0,15411.0,0.0,Y,No,15.0,3.0,3.0,80.0,0,4.0,6.0,3.0,3.0,2.0,1.0,2.0,No
36.0,Travel_Rarely,1040.0,Research & Development,3.0,2,Life Sciences,4.0,Male,79.0,4.0,2.0,Healthcare Representative,1.0,Divorced,6842.0,26308.0,6.0,Y,No,20.0,4.0,1.0,80.0,1,13.0,3.0,3.0,5.0,4.0,0.0,4.0,No
54.0,Travel_Rarely,584.0,Research & Development,22.0,5,Medical,2.0,Female,91.0,3.0,4.0,Manager,3.0,Married,17426.0,18685.0,3.0,Y,No,25.0,4.0,3.0,80.0,1,36.0,6.0,3.0,10.0,8.0,4.0,7.0,No
43.0,Travel_Rarely,1291.0,Research & Development,15.0,2,Life Sciences,3.0,Male,65.0,2.0,4.0,Research Director,3.0,Married,17603.0,3525.0,1.0,Y,No,24.0,4.0,1.0,80.0,1,14.0,3.0,3.0,14.0,10.0,6.0,11.0,No
35.0,Travel_Frequently,880.0,Sales,12.0,4,Other,4.0,Male,36.0,3.0,2.0,Sales Executive,4.0,Single,4581.0,10414.0,3.0,Y,Yes,24.0,4.0,1.0,80.0,0,13.0,2.0,4.0,11.0,9.0,6.0,7.0,Yes
38.0,Travel_Frequently,1189.0,Research & Development,1.0,3,Life Sciences,4.0,Male,90.0,3.0,2.0,Research Scientist,4.0,Married,4735.0,9867.0,7.0,Y,No,15.0,3.0,4.0,80.0,2,19.0,4.0,4.0,13.0,11.0,2.0,9.0,No
29.0,Travel_Rarely,991.0,Sales,5.0,3,Medical,1.0,Male,43.0,2.0,2.0,Sales Executive,2.0,Divorced,4187.0,3356.0,1.0,Y,Yes,13.0,3.0,2.0,80.0,1,10.0,3.0,2.0,10.0,0.0,0.0,9.0,No
33.0,Travel_Rarely,392.0,Sales,2.0,4,Medical,4.0,Male,93.0,3.0,2.0,Sales Executive,4.0,Divorced,5505.0,3921.0,1.0,Y,No,14.0,3.0,3.0,80.0,2,6.0,5.0,3.0,6.0,2.0,0.0,4.0,No
32.0,Travel_Rarely,977.0,Research & Development,2.0,3,Medical,4.0,Male,45.0,3.0,2.0,Research Scientist,2.0,Divorced,5470.0,25518.0,0.0,Y,No,13.0,3.0,3.0,80.0,2,10.0,4.0,2.0,9.0,5.0,1.0,6.0,No
31.0,Travel_Rarely,1112.0,Sales,5.0,4,Life Sciences,1.0,Female,67.0,3.0,2.0,Sales Executive,4.0,Married,5476.0,22589.0,1.0,Y,No,11.0,3.0,1.0,80.0,2,10.0,2.0,3.0,10.0,0.0,0.0,2.0,No
49.0,Travel_Rarely,464.0,Research & Development,16.0,3,Medical,4.0,Female,74.0,3.0,1.0,Laboratory Technician,1.0,Divorced,2587.0,24941.0,4.0,Y,Yes,16.0,3.0,2.0,80.0,1,17.0,2.0,2.0,2.0,2.0,2.0,2.0,No
38.0,Travel_Frequently,148.0,Research & Development,2.0,3,Medical,4.0,Female,42.0,2.0,1.0,Laboratory Technician,2.0,Single,2440.0,23826.0,1.0,Y,No,22.0,4.0,2.0,80.0,0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,No
47.0,Travel_Rarely,1225.0,Sales,2.0,4,Life Sciences,2.0,Female,47.0,4.0,4.0,Manager,2.0,Divorced,15972.0,21086.0,6.0,Y,No,14.0,3.0,3.0,80.0,3,29.0,2.0,3.0,3.0,2.0,1.0,2.0,No
49.0,Travel_Rarely,809.0,Research & Development,1.0,3,Life Sciences,3.0,Male,36.0,3.0,4.0,Manager,3.0,Single,15379.0,22384.0,4.0,Y,No,14.0,3.0,1.0,80.0,0,23.0,2.0,3.0,8.0,7.0,0.0,0.0,No
41.0,Travel_Rarely,1206.0,Sales,23.0,2,Life Sciences,4.0,Male,80.0,3.0,3.0,Sales Executive,3.0,Single,7082.0,11591.0,3.0,Y,Yes,16.0,3.0,4.0,80.0,0,21.0,2.0,3.0,2.0,0.0,0.0,2.0,No
20.0,Travel_Rarely,727.0,Sales,9.0,1,Life Sciences,4.0,Male,54.0,3.0,1.0,Sales Representative,1.0,Single,2728.0,21082.0,1.0,Y,No,11.0,3.0,1.0,80.0,0,2.0,3.0,3.0,2.0,2.0,0.0,2.0,No
33.0,Non-Travel,530.0,Sales,16.0,3,Life Sciences,3.0,Female,36.0,3.0,2.0,Sales Executive,4.0,Divorced,5368.0,16130.0,1.0,Y,Yes,25.0,4.0,3.0,80.0,1,7.0,2.0,3.0,6.0,5.0,1.0,2.0,No
36.0,Travel_Rarely,1351.0,Research & Development,26.0,4,Life Sciences,1.0,Male,80.0,3.0,2.0,Healthcare Representative,3.0,Married,5347.0,7419.0,6.0,Y,No,14.0,3.0,2.0,80.0,2,10.0,2.0,2.0,3.0,2.0,0.0,2.0,No
44.0,Travel_Rarely,528.0,Human Resources,1.0,3,Life Sciences,3.0,Female,44.0,3.0,1.0,Human Resources,4.0,Divorced,3195.0,4167.0,4.0,Y,Yes,18.0,3.0,1.0,80.0,3,8.0,2.0,3.0,2.0,2.0,2.0,2.0,No
23.0,Travel_Rarely,1320.0,Research & Development,8.0,1,Medical,4.0,Male,93.0,2.0,1.0,Laboratory Technician,3.0,Single,3989.0,20586.0,1.0,Y,Yes,11.0,3.0,1.0,80.0,0,5.0,2.0,3.0,5.0,4.0,1.0,2.0,Yes
38.0,Travel_Rarely,1495.0,Research & Development,4.0,2,Medical,4.0,Female,87.0,3.0,1.0,Laboratory Technician,3.0,Married,3306.0,26176.0,7.0,Y,No,19.0,3.0,4.0,80.0,1,7.0,5.0,2.0,0.0,0.0,0.0,0.0,No
53.0,Travel_Rarely,1395.0,Research & Development,24.0,4,Medical,2.0,Male,48.0,4.0,3.0,Healthcare Representative,4.0,Married,7005.0,3458.0,3.0,Y,No,15.0,3.0,3.0,80.0,0,11.0,2.0,3.0,4.0,3.0,1.0,2.0,No
48.0,Travel_Frequently,708.0,Sales,7.0,2,Medical,4.0,Female,95.0,3.0,1.0,Sales Representative,3.0,Married,2655.0,11740.0,2.0,Y,Yes,11.0,3.0,3.0,80.0,2,19.0,3.0,3.0,9.0,7.0,7.0,7.0,Yes
32.0,Travel_Rarely,1259.0,Research & Development,2.0,4,Life Sciences,4.0,Male,95.0,3.0,1.0,Laboratory Technician,2.0,Single,1393.0,24852.0,1.0,Y,No,12.0,3.0,1.0,80.0,0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,Yes
26.0,Non-Travel,786.0,Research & Development,7.0,3,Medical,4.0,Male,76.0,3.0,1.0,Laboratory Technician,4.0,Single,2570.0,11925.0,1.0,Y,No,20.0,4.0,3.0,80.0,0,7.0,5.0,3.0,7.0,7.0,5.0,7.0,No
55.0,Travel_Rarely,1441.0,Research & Development,22.0,3,Technical Degree,1.0,Male,94.0,2.0,1.0,Research Scientist,2.0,Divorced,3537.0,23737.0,5.0,Y,No,12.0,3.0,4.0,80.0,1,8.0,1.0,3.0,4.0,2.0,1.0,2.0,No
34.0,Travel_Rarely,1157.0,Research & Development,5.0,2,Medical,2.0,Male,57.0,2.0,2.0,Laboratory Technician,4.0,Married,3986.0,11912.0,1.0,Y,No,14.0,3.0,3.0,80.0,1,15.0,3.0,4.0,15.0,10.0,4.0,13.0,No
60.0,Travel_Rarely,370.0,Research & Development,1.0,4,Medical,3.0,Male,92.0,1.0,3.0,Healthcare Representative,4.0,Divorced,10883.0,20467.0,3.0,Y,No,20.0,4.0,3.0,80.0,1,19.0,2.0,4.0,1.0,0.0,0.0,0.0,No
33.0,Travel_Rarely,267.0,Research & Development,21.0,3,Medical,2.0,Male,79.0,4.0,1.0,Laboratory Technician,2.0,Married,2028.0,13637.0,1.0,Y,No,18.0,3.0,4.0,80.0,3,14.0,6.0,3.0,14.0,11.0,2.0,13.0,No
37.0,Travel_Frequently,1278.0,Sales,1.0,4,Medical,3.0,Male,31.0,1.0,2.0,Sales Executive,4.0,Divorced,9525.0,7677.0,1.0,Y,No,14.0,3.0,3.0,80.0,2,6.0,2.0,2.0,6.0,3.0,1.0,3.0,No
34.0,Travel_Rarely,678.0,Research & Development,19.0,3,Life Sciences,2.0,Female,35.0,2.0,1.0,Research Scientist,4.0,Married,2929.0,20338.0,1.0,Y,No,12.0,3.0,2.0,80.0,0,10.0,3.0,3.0,10.0,9.0,8.0,7.0,No
23.0,Travel_Rarely,427.0,Sales,7.0,3,Life Sciences,3.0,Male,99.0,3.0,1.0,Sales Representative,4.0,Divorced,2275.0,25103.0,1.0,Y,Yes,21.0,4.0,2.0,80.0,1,3.0,2.0,3.0,3.0,2.0,0.0,2.0,Yes
44.0,Travel_Rarely,921.0,Research & Development,2.0,3,Life Sciences,3.0,Female,96.0,4.0,3.0,Healthcare Representative,4.0,Married,7879.0,14810.0,1.0,Y,Yes,19.0,3.0,2.0,80.0,1,9.0,2.0,3.0,8.0,7.0,6.0,7.0,No
35.0,Travel_Frequently,146.0,Research & Development,2.0,4,Medical,1.0,Male,79.0,2.0,1.0,Research Scientist,4.0,Single,4930.0,13970.0,0.0,Y,Yes,14.0,3.0,3.0,80.0,0,6.0,2.0,4.0,5.0,4.0,1.0,4.0,No
43.0,Travel_Rarely,1179.0,Sales,2.0,3,Medical,4.0,Male,73.0,3.0,2.0,Sales Executive,4.0,Married,7847.0,6069.0,1.0,Y,Yes,17.0,3.0,1.0,80.0,1,10.0,3.0,3.0,10.0,9.0,8.0,8.0,No
24.0,Travel_Rarely,581.0,Research & Development,9.0,3,Medical,3.0,Male,62.0,4.0,1.0,Research Scientist,3.0,Married,4401.0,17616.0,1.0,Y,No,16.0,3.0,4.0,80.0,1,5.0,1.0,3.0,5.0,3.0,0.0,4.0,No
41.0,Travel_Rarely,918.0,Sales,6.0,3,Marketing,4.0,Male,35.0,3.0,3.0,Sales Executive,3.0,Single,9241.0,15869.0,1.0,Y,No,12.0,3.0,2.0,80.0,0,10.0,3.0,3.0,10.0,8.0,8.0,7.0,No
29.0,Travel_Rarely,1082.0,Research & Development,9.0,4,Medical,4.0,Female,43.0,3.0,1.0,Laboratory Technician,3.0,Married,2974.0,25412.0,9.0,Y,No,17.0,3.0,3.0,80.0,1,9.0,2.0,3.0,5.0,3.0,1.0,2.0,No
36.0,Travel_Rarely,530.0,Sales,2.0,4,Life Sciences,3.0,Female,51.0,3.0,2.0,Sales Representative,4.0,Single,4502.0,7439.0,3.0,Y,No,15.0,3.0,3.0,80.0,0,17.0,2.0,2.0,13.0,7.0,6.0,7.0,No
45.0,Non-Travel,1238.0,Research & Development,1.0,1,Life Sciences,3.0,Male,74.0,2.0,3.0,Healthcare Representative,3.0,Married,10748.0,3395.0,3.0,Y,No,23.0,4.0,4.0,80.0,1,25.0,3.0,2.0,23.0,15.0,14.0,4.0,No
24.0,Travel_Rarely,240.0,Human Resources,22.0,1,Human Resources,4.0,Male,58.0,1.0,1.0,Human Resources,3.0,Married,1555.0,11585.0,1.0,Y,No,11.0,3.0,3.0,80.0,1,1.0,2.0,3.0,1.0,0.0,0.0,0.0,Yes
47.0,Travel_Frequently,1093.0,Sales,9.0,3,Life Sciences,3.0,Male,82.0,1.0,4.0,Sales Executive,3.0,Married,12936.0,24164.0,7.0,Y,No,11.0,3.0,3.0,80.0,0,25.0,3.0,1.0,23.0,5.0,14.0,10.0,Yes
26.0,Travel_Rarely,390.0,Research & Development,17.0,4,Medical,4.0,Male,62.0,1.0,1.0,Laboratory Technician,3.0,Married,2305.0,6217.0,1.0,Y,No,15.0,3.0,3.0,80.0,3,3.0,3.0,4.0,3.0,2.0,0.0,2.0,No
45.0,Travel_Rarely,1005.0,Research & Development,28.0,2,Technical Degree,4.0,Female,48.0,2.0,4.0,Research Director,2.0,Single,16704.0,17119.0,1.0,Y,No,11.0,3.0,3.0,80.0,0,21.0,2.0,3.0,21.0,6.0,8.0,6.0,No
32.0,Travel_Frequently,585.0,Research & Development,10.0,3,Life Sciences,1.0,Male,56.0,3.0,1.0,Research Scientist,3.0,Married,3433.0,17360.0,6.0,Y,No,13.0,3.0,1.0,80.0,1,10.0,3.0,2.0,5.0,2.0,1.0,3.0,No
31.0,Travel_Rarely,741.0,Research & Development,2.0,4,Life Sciences,2.0,Male,69.0,3.0,1.0,Laboratory Technician,3.0,Married,3477.0,18103.0,1.0,Y,No,14.0,3.0,4.0,80.0,1,6.0,2.0,4.0,5.0,2.0,0.0,3.0,No
41.0,Non-Travel,552.0,Human Resources,4.0,3,Human Resources,3.0,Male,60.0,1.0,2.0,Human Resources,2.0,Married,6430.0,20794.0,6.0,Y,No,19.0,3.0,2.0,80.0,1,10.0,4.0,3.0,3.0,2.0,1.0,2.0,No
40.0,Travel_Rarely,369.0,Research & Development,8.0,2,Life Sciences,2.0,Female,92.0,3.0,2.0,Manufacturing Director,1.0,Married,6516.0,5041.0,2.0,Y,Yes,16.0,3.0,2.0,80.0,1,18.0,3.0,3.0,1.0,0.0,0.0,0.0,No
24.0,Travel_Rarely,506.0,Research & Development,29.0,1,Medical,2.0,Male,91.0,3.0,1.0,Laboratory Technician,1.0,Divorced,3907.0,3622.0,1.0,Y,No,13.0,3.0,2.0,80.0,3,6.0,2.0,4.0,6.0,2.0,1.0,2.0,No
46.0,Travel_Rarely,717.0,Research & Development,13.0,4,Life Sciences,3.0,Male,34.0,3.0,2.0,Healthcare Representative,2.0,Single,5562.0,9697.0,6.0,Y,No,14.0,3.0,4.0,80.0,0,19.0,3.0,3.0,10.0,7.0,0.0,9.0,No
35.0,Travel_Rarely,1370.0,Research & Development,27.0,4,Life Sciences,4.0,Male,49.0,3.0,2.0,Manufacturing Director,3.0,Married,6883.0,5151.0,2.0,Y,No,16.0,3.0,2.0,80.0,1,17.0,3.0,3.0,7.0,7.0,0.0,7.0,No
30.0,Travel_Rarely,793.0,Research & Development,16.0,1,Life Sciences,2.0,Male,33.0,3.0,1.0,Research Scientist,4.0,Married,2862.0,3811.0,1.0,Y,No,12.0,3.0,2.0,80.0,1,10.0,2.0,2.0,10.0,0.0,0.0,8.0,No
47.0,Non-Travel,543.0,Sales,2.0,4,Marketing,3.0,Male,87.0,3.0,2.0,Sales Executive,2.0,Married,4978.0,3536.0,7.0,Y,No,11.0,3.0,4.0,80.0,1,4.0,3.0,1.0,1.0,0.0,0.0,0.0,No
46.0,Travel_Rarely,1277.0,Sales,2.0,3,Life Sciences,3.0,Male,74.0,3.0,3.0,Sales Executive,4.0,Divorced,10368.0,5596.0,4.0,Y,Yes,12.0,3.0,2.0,80.0,1,13.0,5.0,2.0,10.0,6.0,0.0,3.0,No
36.0,Travel_Rarely,1456.0,Sales,13.0,5,Marketing,2.0,Male,96.0,2.0,2.0,Sales Executive,1.0,Divorced,6134.0,8658.0,5.0,Y,Yes,13.0,3.0,2.0,80.0,3,16.0,3.0,3.0,2.0,2.0,2.0,2.0,Yes
32.0,Travel_Rarely,964.0,Sales,1.0,2,Life Sciences,1.0,Male,34.0,1.0,2.0,Sales Executive,2.0,Single,6735.0,12147.0,6.0,Y,No,15.0,3.0,2.0,80.0,0,10.0,2.0,3.0,0.0,0.0,0.0,0.0,Yes
23.0,Travel_Rarely,160.0,Research & Development,4.0,1,Medical,3.0,Female,51.0,3.0,1.0,Laboratory Technician,2.0,Single,3295.0,12862.0,1.0,Y,No,13.0,3.0,3.0,80.0,0,3.0,3.0,1.0,3.0,2.0,1.0,2.0,No
31.0,Travel_Frequently,163.0,Research & Development,24.0,1,Technical Degree,4.0,Female,30.0,3.0,2.0,Manufacturing Director,4.0,Single,5238.0,6670.0,2.0,Y,No,20.0,4.0,4.0,80.0,0,9.0,3.0,2.0,5.0,4.0,1.0,4.0,No
39.0,Non-Travel,792.0,Research & Development,1.0,3,Life Sciences,4.0,Male,77.0,3.0,2.0,Laboratory Technician,4.0,Married,6472.0,8989.0,1.0,Y,Yes,15.0,3.0,4.0,80.0,1,9.0,2.0,3.0,9.0,8.0,5.0,8.0,No
32.0,Travel_Rarely,371.0,Sales,19.0,3,Life Sciences,4.0,Male,80.0,1.0,3.0,Sales Executive,3.0,Married,9610.0,3840.0,3.0,Y,No,13.0,3.0,3.0,80.0,1,10.0,2.0,1.0,4.0,3.0,0.0,2.0,No
40.0,Travel_Rarely,611.0,Sales,7.0,4,Medical,2.0,Male,88.0,3.0,5.0,Manager,2.0,Single,19833.0,4349.0,1.0,Y,No,14.0,3.0,2.0,80.0,0,21.0,3.0,2.0,21.0,8.0,12.0,8.0,No
45.0,Travel_Rarely,176.0,Human Resources,4.0,3,Life Sciences,3.0,Female,56.0,1.0,3.0,Human Resources,3.0,Married,9756.0,6595.0,4.0,Y,No,21.0,4.0,3.0,80.0,2,9.0,2.0,4.0,5.0,0.0,0.0,3.0,No
30.0,Travel_Frequently,1312.0,Research & Development,2.0,4,Technical Degree,4.0,Female,78.0,2.0,1.0,Research Scientist,1.0,Single,4968.0,26427.0,0.0,Y,No,16.0,3.0,4.0,80.0,0,10.0,2.0,3.0,9.0,7.0,0.0,7.0,No
24.0,Travel_Frequently,897.0,Human Resources,10.0,3,Medical,1.0,Male,59.0,3.0,1.0,Human Resources,4.0,Married,2145.0,2097.0,0.0,Y,No,14.0,3.0,4.0,80.0,1,3.0,2.0,3.0,2.0,2.0,2.0,1.0,No
30.0,Travel_Frequently,600.0,Human Resources,8.0,3,Human Resources,3.0,Female,66.0,2.0,1.0,Human Resources,4.0,Divorced,2180.0,9732.0,6.0,Y,No,11.0,3.0,3.0,80.0,1,6.0,0.0,2.0,4.0,2.0,1.0,2.0,Yes
31.0,Travel_Rarely,1003.0,Sales,5.0,3,Technical Degree,1.0,Male,51.0,3.0,2.0,Sales Executive,3.0,Married,8346.0,20943.0,1.0,Y,No,19.0,3.0,3.0,80.0,1,6.0,3.0,3.0,5.0,2.0,0.0,2.0,No
27.0,Travel_Rarely,1054.0,Research & Development,8.0,3,Medical,3.0,Female,67.0,3.0,1.0,Research Scientist,4.0,Single,3445.0,6152.0,1.0,Y,No,11.0,3.0,3.0,80.0,0,6.0,5.0,2.0,6.0,2.0,1.0,4.0,No
29.0,Travel_Rarely,428.0,Sales,9.0,3,Marketing,2.0,Female,52.0,1.0,1.0,Sales Representative,2.0,Single,2760.0,14630.0,1.0,Y,No,13.0,3.0,3.0,80.0,0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,Yes
29.0,Travel_Frequently,461.0,Research & Development,1.0,3,Life Sciences,4.0,Male,70.0,4.0,2.0,Healthcare Representative,3.0,Single,6294.0,23060.0,8.0,Y,Yes,12.0,3.0,4.0,80.0,0,10.0,5.0,4.0,3.0,2.0,0.0,2.0,No
30.0,Travel_Rarely,979.0,Sales,15.0,2,Marketing,3.0,Male,94.0,2.0,3.0,Sales Executive,1.0,Divorced,7140.0,3088.0,2.0,Y,No,11.0,3.0,1.0,80.0,1,12.0,2.0,3.0,7.0,7.0,1.0,7.0,No
34.0,Travel_Rarely,181.0,Research & Development,2.0,4,Medical,4.0,Male,97.0,4.0,1.0,Research Scientist,4.0,Married,2932.0,5586.0,0.0,Y,Yes,14.0,3.0,1.0,80.0,3,6.0,3.0,3.0,5.0,0.0,1.0,2.0,No
33.0,Non-Travel,1283.0,Sales,2.0,3,Marketing,4.0,Female,62.0,3.0,2.0,Sales Executive,2.0,Single,5147.0,10697.0,8.0,Y,No,15.0,3.0,4.0,80.0,0,13.0,2.0,2.0,11.0,7.0,1.0,7.0,No
49.0,Travel_Rarely,1313.0,Sales,11.0,4,Marketing,4.0,Female,80.0,3.0,2.0,Sales Executive,4.0,Single,4507.0,8191.0,3.0,Y,No,12.0,3.0,3.0,80.0,0,8.0,1.0,4.0,5.0,1.0,0.0,4.0,No
33.0,Travel_Rarely,211.0,Sales,16.0,3,Life Sciences,1.0,Female,74.0,3.0,3.0,Sales Executive,1.0,Single,8564.0,10092.0,2.0,Y,Yes,20.0,4.0,3.0,80.0,0,11.0,2.0,2.0,0.0,0.0,0.0,0.0,Yes
38.0,Travel_Frequently,594.0,Research & Development,2.0,2,Medical,3.0,Female,75.0,2.0,1.0,Laboratory Technician,2.0,Married,2468.0,15963.0,4.0,Y,No,14.0,3.0,2.0,80.0,1,9.0,4.0,2.0,6.0,1.0,0.0,5.0,No
31.0,Travel_Rarely,1079.0,Sales,16.0,4,Marketing,1.0,Male,70.0,3.0,3.0,Sales Executive,3.0,Married,8161.0,19002.0,2.0,Y,No,13.0,3.0,1.0,80.0,3,10.0,2.0,3.0,1.0,0.0,0.0,0.0,Yes
29.0,Travel_Rarely,590.0,Research & Development,4.0,3,Technical Degree,4.0,Female,91.0,2.0,1.0,Research Scientist,1.0,Divorced,2109.0,10007.0,1.0,Y,No,13.0,3.0,3.0,80.0,1,1.0,2.0,3.0,1.0,0.0,0.0,0.0,No
30.0,Travel_Rarely,305.0,Research & Development,16.0,3,Life Sciences,3.0,Male,58.0,4.0,2.0,Healthcare Representative,3.0,Married,5294.0,9128.0,3.0,Y,No,16.0,3.0,3.0,80.0,1,10.0,3.0,3.0,7.0,0.0,1.0,7.0,No
32.0,Non-Travel,953.0,Research & Development,5.0,4,Technical Degree,2.0,Male,65.0,3.0,1.0,Research Scientist,2.0,Single,2718.0,17674.0,2.0,Y,No,14.0,3.0,2.0,80.0,0,12.0,3.0,3.0,7.0,7.0,0.0,7.0,No
38.0,Travel_Rarely,833.0,Research & Development,18.0,3,Medical,2.0,Male,60.0,1.0,2.0,Healthcare Representative,4.0,Married,5811.0,24539.0,3.0,Y,Yes,16.0,3.0,3.0,80.0,1,15.0,2.0,3.0,1.0,0.0,1.0,0.0,No
43.0,Travel_Frequently,807.0,Research & Development,17.0,3,Technical Degree,3.0,Male,38.0,2.0,1.0,Research Scientist,3.0,Married,2437.0,15587.0,9.0,Y,Yes,16.0,3.0,4.0,80.0,1,6.0,4.0,3.0,1.0,0.0,0.0,0.0,Yes
42.0,Travel_Rarely,855.0,Research & Development,12.0,3,Medical,2.0,Male,57.0,3.0,1.0,Laboratory Technician,2.0,Divorced,2766.0,8952.0,8.0,Y,No,22.0,4.0,2.0,80.0,3,7.0,6.0,2.0,5.0,3.0,0.0,4.0,No
55.0,Travel_Rarely,478.0,Research & Development,2.0,3,Medical,3.0,Male,60.0,2.0,5.0,Research Director,1.0,Married,19038.0,19805.0,8.0,Y,No,12.0,3.0,2.0,80.0,3,34.0,2.0,3.0,1.0,0.0,0.0,0.0,No
33.0,Non-Travel,775.0,Research & Development,4.0,3,Technical Degree,4.0,Male,90.0,3.0,2.0,Research Scientist,2.0,Divorced,3055.0,6194.0,5.0,Y,No,15.0,3.0,4.0,80.0,2,11.0,2.0,2.0,9.0,8.0,1.0,7.0,No
41.0,Travel_Rarely,548.0,Research & Development,9.0,4,Life Sciences,3.0,Male,94.0,3.0,1.0,Laboratory Technician,1.0,Divorced,2289.0,20520.0,1.0,Y,No,20.0,4.0,2.0,80.0,2,5.0,2.0,3.0,5.0,3.0,0.0,4.0,No
34.0,Non-Travel,1375.0,Sales,10.0,3,Life Sciences,4.0,Male,87.0,3.0,2.0,Sales Executive,3.0,Divorced,4001.0,12313.0,1.0,Y,Yes,14.0,3.0,3.0,80.0,1,15.0,3.0,3.0,15.0,14.0,0.0,7.0,No
53.0,Non-Travel,661.0,Research & Development,1.0,4,Medical,1.0,Female,60.0,2.0,4.0,Manufacturing Director,3.0,Married,12965.0,22308.0,4.0,Y,Yes,20.0,4.0,4.0,80.0,3,27.0,2.0,2.0,3.0,2.0,0.0,2.0,No
43.0,Travel_Rarely,244.0,Human Resources,2.0,3,Life Sciences,2.0,Male,97.0,3.0,1.0,Human Resources,4.0,Single,3539.0,5033.0,0.0,Y,No,13.0,3.0,2.0,80.0,0,10.0,5.0,3.0,9.0,7.0,1.0,8.0,No
